,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
leaf_10.JPG,-5.78304314,-2.95208402,-1.05578577,-0.17348980,0.23266030,1.03539558,1.78149525,1.41891129,0.35493207,0.46916653,0.60529874,0.33379957,-2.12168992,-1.83124623,-1.07166545,-0.60054602,0.05727342,0.93649444,1.06364003,1.49333513,1.14164069,0.46058767,-0.17700797,-0.29558197,-0.45737568,-1.00960440,-2.67415681,-2.99847088,-2.60297436,-2.20269372,-1.64439248,-1.60959490,-1.45548257,-0.33851399,-0.43301750,-0.64485681,-0.78192676,-0.82799704,-0.62670037,-1.81900220,-1.91855665,-2.06887585,-1.89674127,-1.05753368,-1.02563784,-0.79452481,-0.44443747,0.49437886,-0.30491655,-1.61880363,-2.28960584,-3.08767684,-3.81765843,-4.47880912,-5.49521928,-5.58290109,-5.68374014,-5.84983760,-5.21761525,-4.31421989,-2.02084330,-0.68659430,2.02917057,3.43971735,5.75861315,6.43230393,6.36607503,5.66858498,2.19238023,0.80137965,-1.10470206,-1.70183692,-2.27900934,-1.91625322,-2.06421114,-2.60508980,-3.13896282,-3.08748605,-3.08647911,-3.57725035,-3.38355607,-3.09177191,-3.10917808,-2.83850215,-2.62306422,-3.00089689,-3.08353782,-3.33203288,-2.81922259,-2.07805674,-2.14258730,-1.00194766,-0.97821521,-1.45666411,-0.76816062,-0.50657260,-0.78615904,-2.24669438,-2.75661081,-2.74321060,-3.36837065,-3.50788584,-4.41996993,-4.03493852,-2.19796814,-1.14385113,1.17918864,0.66127194,-0.24005276,-1.35164726,-1.30803047,-2.28587642,-0.03667752,0.93852601,1.19618661,0.89599217,0.55325032,0.50564930,-0.31255380,-0.22833120,-0.19802148,-0.75986407,-2.68103295,-3.01463304,-4.94794617,-6.22115913,-9.58686063,-10.64306789
leaf_11.JPG,0.96640619,0.62478967,0.20902444,0.43928646,0.40414089,0.65100865,0.35865502,0.33969296,0.55060530,0.46387214,1.72560352,4.05484400,1.20248944,0.28133269,-0.64158660,-0.51516998,-0.55137075,-0.33316949,-0.22218076,-0.64931065,-2.21448445,-0.45881770,0.24154488,0.64162226,0.52018652,0.35630854,0.41453676,0.52359878,0.44689813,0.35795035,0.39412600,0.39825696,0.92959573,2.14502299,2.18516236,1.12612037,0.03954376,0.05966180,0.45455804,0.42570528,-2.43647617,-2.81675605,0.29831823,0.27797748,0.21510551,-0.26552123,-0.13552991,1.59548094,2.84704263,1.46880448,0.85614383,-1.88791871,-2.94053400,-0.54292638,-0.46152377,-0.25971098,-0.66271927,-0.87676928,-1.02289634,-0.87647576,-0.83763582,-0.82743406,-0.61113627,-0.26072710,-0.06945569,0.13410435,-0.19323248,0.12848534,0.61763755,0.29786906,0.24608509,-0.36513214,-0.44650664,-1.31802628,-3.10820056,-0.41707034,3.30567143,0.46648705,-0.39201094,-0.88326605,-0.91004043,-0.84940050,-0.88918287,-0.85359050,-1.11280336,-3.61805575,-0.28917240,-0.12644213,0.12458954,1.40028215,1.12796048,-0.14960729,-1.19047203,-1.07699637,-0.56675176,-0.34796312,-0.44754499,-0.62332281,-0.80391787,-2.82825479,-3.59376973,-0.12650078,0.20431690,0.64302435,0.56832030,0.42596006,0.40733077,0.42821221,0.48704312,0.04797481,0.80459673,2.85368637,0.69992507,-0.52444604,-0.57610818,-0.55621619,-0.57433291,-0.67624251,-0.85924692,-0.74060601,-0.47705160,-0.51509550,-0.48877260,-0.52359878,-0.75315185,-1.41620558,-2.77356588,0.53909230
leaf_5.JPG,-1.44319642,-1.11182319,-0.24085059,1.31524019,1.99258833,1.82676168,-1.02338578,-1.83758179,-2.06756071,-1.13445011,1.38041390,2.76937608,4.48615867,0.70981934,-0.74969550,-1.79627527,-2.22551055,-1.38851765,-0.79174997,-0.12134256,0.05739848,0.08169811,0.69970411,2.41519538,4.16237078,5.06205576,2.51957023,-1.71574136,-2.23339907,-2.54093068,-1.98896898,-1.39275911,-0.46441277,-0.10303988,0.31273960,0.43007173,0.78431286,1.02002955,1.08087347,1.50006590,1.51907320,2.46416335,3.08911888,2.86090036,-0.87454937,-1.66927769,-2.03144090,-1.71381440,-0.57732151,-0.11258352,0.88116904,1.59460445,1.75445572,2.24085811,1.90528575,1.28278241,-1.06072999,-0.88800574,-0.44537766,-0.24669218,-0.12985031,-1.72891284,-2.27733289,-2.21734341,-2.28334679,-1.62212396,-1.59247988,-1.46203214,-1.09471533,-0.88986241,-0.22711968,-0.37942350,-1.39370914,-2.03133940,-2.67426061,-2.64831054,-2.13153714,3.03390374,2.03163831,1.33611853,0.27280812,-0.49777046,-0.45727201,-0.22843195,0.06429286,-0.02198054,-0.57824539,-0.71459509,-1.18156771,-1.79960604,-2.07885980,-2.48325013,-2.44241221,-2.07664772,2.84681202,2.55998403,1.52836977,0.72258757,-0.41771308,-1.07016412,-1.20351291,-1.22244559,-1.15665942,-1.41952077,-1.99378873,-3.32100711,-3.47250478,-3.28946327,-1.91784814,3.16367111,4.27593297,2.84425184,0.43578086,-0.97939421,-1.16730297,-1.68994729,-2.73181524,-3.18885287,-3.43119852,-2.09814475,1.78683894,2.07687651,0.53244792,-0.67475902,-1.01682019,-1.67395408,-1.87048073,-1.64523321
leaf_6.JPG,0.24678476,0.89720172,0.72147792,0.02503438,0.14170560,0.61793174,0.61337564,0.54526708,0.55701017,0.55472396,0.59381759,1.88277829,0.48495847,0.04363323,0.03102886,-0.10144051,-0.06761869,-0.10102003,0.05011446,-0.30754978,0.21344160,0.40893398,0.37198979,0.25634711,0.18156828,0.00356762,0.03999471,0.16565588,0.19157642,0.29225931,0.80066229,0.91893125,2.03109871,1.82838020,0.03879091,0.06026939,0.02108137,0.07282502,0.03419132,0.52359878,0.48841359,0.35684650,0.39320457,0.44322223,0.44355655,0.47045222,0.35461539,-0.50895627,-0.05920896,0.00828976,-0.19881283,0.33416566,0.25893353,0.05521159,-0.35652982,-0.31332572,-0.60553641,-0.06635528,-0.67808263,-0.67624728,-0.50781760,-0.50770599,0.14070301,1.06800357,-2.89672470,-0.45510305,0.13424199,-0.40422789,-0.51050881,-0.08925221,-0.52359878,-0.68967894,-0.52518816,-0.47029152,-0.72858477,-0.66561111,-1.08303783,-0.70837797,-0.30596374,-0.73135857,-0.52726706,-1.60042836,-1.89819208,-0.47818206,-0.05052966,-0.00152842,-0.06599994,0.47618511,0.50837170,0.49428898,0.49477993,0.52479990,0.52479989,0.52359878,0.49520023,0.53414613,1.02344872,0.15796903,-0.18396956,-0.33617877,-0.48988048,-0.60434506,-0.72588544,-0.59278790,-0.60548163,-0.69924909,-0.91821074,-0.89038954,-0.66960666,-1.63523585,-0.32398845,0.37722298,0.45745173,0.48668077,0.22089933,1.27766967,-0.40137446,-0.65439184,-0.67072733,-0.73226528,-0.67303892,-0.90411701,-1.49023813,-0.08638046,-0.04281165,-0.95035445,-1.17625915,-0.32623781
leaf_9.JPG,-3.68442822,-0.61329318,1.20540504,0.56755694,1.12819932,0.53028017,1.02008646,1.10072957,1.35516537,0.84739630,0.63211163,0.45544970,0.60664255,0.77516806,1.18093524,0.86233505,-1.53712347,-1.13356517,0.29082424,0.53926224,1.57675099,1.38732934,1.85859101,2.11153464,-1.26734927,-1.70358603,-1.09858639,-0.49669264,0.00826596,0.83530309,2.01415523,1.70845276,2.37936156,1.77350132,-2.42556913,-2.19747926,-1.65662949,-1.41291705,-1.22516002,-1.63502974,-0.53429853,-0.16862573,-1.65691032,-1.45017992,-1.28917644,-1.39406574,-1.90187845,-1.53188889,-1.18370328,-0.97245260,-0.55319731,-0.39697462,-0.25907162,-0.35851499,-0.39443314,-0.23786513,-0.21606712,-0.39015681,-1.00941771,-0.64725818,-1.02393379,-1.73414023,-3.01811478,-1.79487494,-0.83205838,-0.12607535,-0.10594840,-0.33579109,-0.16709123,-0.33292299,-0.59676845,-0.99612259,-1.05730235,-1.07337958,-1.23531336,-1.47091189,-1.80000902,-1.92137005,-1.70489094,-3.02838836,-3.29641939,-2.05153471,-1.55505516,-1.83851239,-1.89845962,-0.54899083,-1.81478934,-2.42741785,-2.52712802,-2.38779970,-2.86102029,-3.08828976,-0.01715817,0.99358938,0.17155451,-0.02639237,-0.15764467,-0.90001430,-1.24742591,-1.60096191,-2.49536498,-2.09247912,0.97268010,0.73142973,-0.13802279,-0.10427287,-0.45479301,-1.33431121,-1.86032673,-2.01971004,-2.42022670,-0.89845377,0.91180479,0.08940375,0.25245074,-0.29089503,-0.76975124,0.67608561,0.58724085,0.46937686,-0.16866151,-0.28002286,0.12738040,-0.82286945,-3.28940156,-5.10329965,-8.99532329,-8.49949177
